2.841713524245879530e+00,4.781953651377710557e-01,2.569359393441011719e+00,-7.408721053610367591e-01,6.258210337088145891e-01,5.609242392034583524e-01,3.968157738295698955e-01,8.565676020308132799e-02,5.073077206111631376e-02,2.611676505489102795e-01,-1.792648194768808878e-02,-1.588513005463846328e-01,2.866881780197664265e-01
2.923124466100894381e+00,8.897939847802893709e-01,2.974924604084377311e+00,-7.996769725012160546e-01,1.498756890516463880e-01,7.765245980816759541e-02,1.944348154611335033e-01,9.572162866385436342e-02,6.781443568197875749e-03,-4.258338860724710795e-01,3.464552521890660319e-01,-4.375086353993775656e-01,6.198562519890822298e-01
1.989150506635437132e+00,5.420005794720235137e-01,1.775573561457046923e+00,-1.189470567643093890e+00,2.313917620762313554e-01,9.916445430996227994e-01,-4.151983587811824972e-02,1.147911486460877484e-01,9.348296993824112278e-04,-1.339023780096249561e-01,2.481101455999412120e-01,3.018083095027684903e-01,4.263033945095294763e-01
2.234278515663906894e+00,9.795568256878031121e-01,1.542668820124030393e+00,-1.230984575875350373e+00,-3.914625745544864088e-02,9.912169344830157325e-01,-5.851114644340694726e-01,8.350373727621007713e-02,-4.539695105509941597e-01,-1.493708030266854836e-01,2.627051268603661782e-01,3.864145369499236149e-01,3.000409042059763998e-01
2.193204292120674026e+00,1.091051210846104791e+00,1.485127953659939326e+00,-1.040772482972617707e+00,-1.159731249173234779e-01,8.408691680547277780e-01,-2.530606824641816743e-01,2.251161850191368274e-01,-5.241119454076481610e-01,4.089227866920508436e-02,2.700532020559835433e-01,4.389839140610354851e-01,4.251841799956723733e-02
2.192251166301987020e+00,1.118924769928399510e+00,1.453635375042721112e+00,-9.900374374143766643e-01,-1.700001887715729687e-01,7.879306123277314278e-01,-4.007585803594266860e-01,1.591244608010760064e-01,-4.323990670249887591e-01,-1.632250433189367245e-01,3.739833803463580852e-01,3.427657497718040736e-01,8.890133041049463891e-02
2.151613527191588382e+00,1.306738974432834377e+00,1.473260080454210419e+00,-1.057056328086023456e+00,-1.737919109311492072e-01,4.923963493895766597e-01,-2.563613961122520601e-01,1.733236671350543712e-01,-5.565941787453391187e-01,6.373351567951435204e-03,3.012118272497418814e-01,4.518792460089796070e-01,8.415083628587483044e-02
1.965335342253683448e+00,4.057258225454245526e-01,1.323055172187517226e+00,-3.626405761244504422e-01,2.455024674954577879e-01,1.880294827543578240e-01,-5.010269006987935203e-01,-1.440799904378235463e-01,-6.215885319182279378e-01,-2.195445336784503931e-01,5.428988124058287124e-01,2.088069288820132985e-01,1.233084214872377515e-01
1.867937624062831592e+00,3.402172992871643764e-02,1.390568106624020306e+00,-6.284547015754360366e-02,8.461419494396951180e-01,2.661002488596890814e-01,-2.885944234463118097e-01,-4.345134046941723227e-02,-4.969857328275377739e-01,-4.230636936339931542e-01,-1.505073862034350674e-02,1.906596014381723991e-01,6.180262869217978405e-01
1.820996631728135862e+00,1.538230901715013310e+00,1.825474918154885939e+00,-6.278174656763628736e-01,8.632889647800381372e-01,6.720924825850904671e-01,-2.177291672912429199e-01,-4.954438201334365743e-01,-2.129046513371322114e-01,-5.083501017978899750e-01,7.169498618654362998e-01,8.037742658950519647e-02,5.669899996362420813e-01
